1e+09 25.56 -109.31 1.6332 -1.0321
1e+09 66.38 11.995 -1.4344 1.4203
1e+09 34.997 -130.54 1.4559 -1.3398
1e+09 183.09 151.63 -0.38811 0.73213
1e+09 -90.93 -42.456 1.3518 -1.6973
1e+09 -138.58 130.38 2.6778 1.9528
1e+09 10.758 -200.47 -0.51357 1.2816
1e+09 167.7 -50.369 -3.9978 0.25411
1e+09 145.27 -46.882 -1.47 -0.76742
1e+09 73.405 43.345 -0.8272 -3.2994
1e+09 140.42 -20.788 -3.2152 -0.39356
1e+09 -39.976 1.3226 -1.8252 1.9182
1e+09 -61.59 95.476 -1.6344 -1.9382
1e+09 7.2488 8.7188 0.63516 -2.2015
1e+09 7.0729 100.15 3.0926 2.6997
1e+09 19.744 18.907 2.9077 0.93438
1e+09 159.62 25.575 -0.45426 -1.7641
1e+09 180.74 -165.27 -1.7493 -1.0218
1e+09 35.853 -99.707 -3.2531 -2.533
1e+09 140.39 -138.05 -0.97843 1.8943
1e+09 -122.86 143.27 -0.80506 -2.224
1e+09 -111.04 -27.562 -1.2431 1.2253
1e+09 -72.582 -33.083 0.11243 1.1022
1e+09 154.66 -82.136 -0.89259 1.4878
1e+09 -12.529 -49.372 0.6607 -2.3368
1e+09 55.087 -33.162 -3.5015 -2.7663
1e+09 69.822 107.5 3.718 -0.34423
1e+09 -114.27 -114.46 -0.551 -1.7031
1e+09 -123.45 204.57 0.62435 1.4371
1e+09 -88.286 229.12 0.029198 -0.581
1e+09 50.585 -42.774 1.2416 1.8485
1e+09 101.77 -85.174 0.34473 -0.99969
1e+09 9.0265 41.072 2.6227 1.4664
1e+09 272.97 -146.35 -5.5448 0.043362
1e+09 97.248 -14.388 1.4825 -0.013509
1e+09 -77.899 20.292 -1.4954 1.6221
1e+09 165.39 -140.31 0.63959 -1.3031
1e+09 -132.6 16.324 1.2805 -5.801
1e+09 136.75 2.9057 0.31097 -1.4292
1e+09 59.163 29.682 -3.8356 3.2105
1e+09 260.77 -33.07 0.052052 -1.8577
1e+09 -24.12 5.0738 -2.9279 2.6254
1e+09 81.928 76.442 -2.3454 3.7895
1e+09 -66.776 -43.357 3.8361 -2.4034
1e+09 -27.329 50.387 -2.9402 1.501
1e+09 69.049 18.246 0.035788 1.4649
1e+09 -64.397 73.566 1.8507 -0.63001
1e+09 126.73 33.499 1.6452 0.92009
1e+09 41.34 -41.913 0.8254 -0.96542
1e+09 -85.401 41.372 0.45095 4.2995
1e+09 77.271 -156.83 4.3003 1.3133
1e+09 48.941 162.94 1.3473 2.538
1e+09 -16.715 11.754 -2.514 -0.43247
1e+09 -40.094 -140.38 -0.59788 -1.7585
1e+09 -44.067 -74.874 0.84428 -0.14257
1e+09 70.883 19.232 -0.18085 0.71824
1e+09 -96.947 65.228 -2.5518 -2.8953
1e+09 153.37 63.527 0.23299 0.59004
1e+09 16.073 -183.11 1.5768 -1.9006
1e+09 14.89 47.204 1.5472 -1.3169
1e+09 1.5434 198.79 0.17665 -0.24738
1e+09 -173 11.981 1.9425 -1.6571
1e+09 -29.002 -18.817 -1.0476 0.98542
1e+09 -71.365 -3.3262 -3.3121 1.0087
1e+09 -54.616 3.1263 0.1708 1.1957
1e+09 77.254 -103.95 -0.48546 -2.9581
1e+09 65.618 -158.07 -4.7664 2.5974
1e+09 70.052 -88.939 -1.587 3.9346
1e+09 76.033 61.983 0.77398 -1.8701
1e+09 33.771 45.482 1.9828 3.7876
1e+09 12.47 70.921 -2.5881 0.66204
1e+09 -85.565 -26.941 -5.2988 -3.7248
1e+09 4.7408 49.609 0.44626 2.9269
1e+09 6.9877 197.27 -1.586 1.6083
1e+09 -47.997 101.82 0.61785 -3.8516
1e+09 10.722 -164.33 -2.2063 -0.0019971
1e+09 -10.6 5.1094 0.98524 0.51735
1e+09 -73.513 -144.36 2.6736 1.406
1e+09 26.666 85.324 -1.2296 -0.30493
1e+09 178.53 88.959 -0.22537 -1.8513
1e+09 95.073 63.741 3.9209 -1.7787
1e+09 45.453 -20.969 -0.31958 0.73148
1e+09 50.948 -19.542 1.245 0.030749
1e+09 -107.17 -86.978 -0.10626 -1.0841
1e+09 -146.83 24.113 -1.7877 -2.6482
1e+09 -218.7 14.685 -2.6122 -1.8416
1e+09 -23.385 15.83 -0.40369 1.6217
1e+09 -52.155 256.12 -0.91548 1.3578
1e+09 39.83 45.385 -3.1703 -0.55183
1e+09 64.422 16.888 -0.93535 5.4232
1e+09 -122.91 -90.748 -1.3585 0.63831
1e+09 65.493 79.28 -3.4626 -1.3571
1e+09 -46.841 56.449 -0.85615 -4.5134
1e+09 24.848 -109.73 -0.1956 1.4715
1e+09 83.93 158.07 3.9086 1.2225
1e+09 89.074 -105.84 4.3385 -3.6196
1e+09 158.85 5.2073 0.50284 -1.8487
1e+09 94.383 24.02 -2.2368 3.1172
1e+09 -59.297 62.486 2.8485 3.0724
1e+09 -19.731 16.188 -0.034072 0.46359
